-60,8.80E-09
-58,7.72E-09
-56,7.73E-09
-54,7.61E-09
-52,6.62E-09
-50,6.26E-09
-48,5.85E-09
-46,5.66E-09
-44,5.45E-09
-42,5.20E-09
-40,5.09E-09
-38,4.95E-09
-36,5.35E-09
-34,5.61E-09
-32,6.34E-09
-30,7.40E-09
-28,9.17E-09
-26,1.17E-08
-24,1.53E-08
-22,2.18E-08
-20,3.35E-08
-18,5.40E-08
-16,8.77E-08
-14,1.41E-07
-12,2.29E-07
-10,3.63E-07
-8,5.59E-07
-6,8.38E-07
-4,1.22E-06
-2,1.71E-06
0,2.34E-06
2,3.14E-06
4,4.08E-06
6,5.23E-06
8,6.50E-06
10,7.87E-06
12,9.46E-06
14,1.12E-05
16,1.30E-05
18,1.49E-05
20,1.69E-05
22,1.90E-05
24,2.12E-05
26,2.36E-05
28,2.58E-05
30,2.82E-05
32,3.07E-05
34,3.31E-05
36,3.54E-05
38,3.80E-05
40,4.04E-05
42,4.28E-05
44,4.50E-05
46,4.75E-05
48,4.98E-05
50,5.22E-05
52,5.42E-05
54,5.60E-05
56,5.81E-05
58,5.95E-05
60,6.13E-05
60,5.86E-05
58,5.25E-05
56,4.77E-05
54,4.32E-05
52,3.93E-05
50,3.55E-05
48,3.20E-05
46,2.87E-05
44,2.55E-05
42,2.25E-05
40,1.99E-05
38,1.73E-05
36,1.49E-05
34,1.27E-05
32,1.08E-05
30,8.91E-06
28,7.35E-06
26,5.98E-06
24,4.77E-06
22,3.76E-06
20,2.90E-06
18,2.20E-06
16,1.62E-06
14,1.17E-06
12,8.11E-07
10,5.48E-07
8,3.59E-07
6,2.24E-07
4,1.36E-07
2,7.91E-08
0,4.43E-08
-2,2.40E-08
-4,1.27E-08
-6,6.51E-09
-8,3.88E-09
-10,2.39E-09
-12,1.80E-09
-14,1.64E-09
-16,1.55E-09
-18,1.44E-09
-20,1.31E-09
-22,1.53E-09
-24,1.51E-09
-26,1.61E-09
-28,1.72E-09
-30,1.88E-09
-32,1.97E-09
-34,2.47E-09
-36,2.35E-09
-38,2.74E-09
-40,3.00E-09
-42,3.17E-09
-44,3.39E-09
-46,3.80E-09
-48,4.21E-09
-50,4.62E-09
-52,5.05E-09
-54,4.24E-09
-56,5.10E-09
-58,6.05E-09
-60,5.67E-09
