-60,5.68E-09
-58,5.34E-09
-56,4.71E-09
-54,4.21E-09
-52,4.44E-09
-50,4.14E-09
-48,3.52E-09
-46,3.61E-09
-44,3.63E-09
-42,3.80E-09
-40,4.08E-09
-38,4.52E-09
-36,5.35E-09
-34,6.71E-09
-32,8.89E-09
-30,1.17E-08
-28,1.48E-08
-26,2.20E-08
-24,3.45E-08
-22,5.39E-08
-20,8.23E-08
-18,1.24E-07
-16,1.91E-07
-14,2.88E-07
-12,4.26E-07
-10,6.24E-07
-8,8.89E-07
-6,1.24E-06
-4,1.70E-06
-2,2.28E-06
0,3.02E-06
2,3.93E-06
4,5.01E-06
6,6.25E-06
8,7.61E-06
10,9.11E-06
12,1.08E-05
14,1.26E-05
16,1.44E-05
18,1.64E-05
20,1.83E-05
22,2.03E-05
24,2.24E-05
26,2.45E-05
28,2.65E-05
30,2.85E-05
32,3.05E-05
34,3.23E-05
36,3.42E-05
38,3.61E-05
40,3.79E-05
42,3.97E-05
44,4.11E-05
46,4.24E-05
48,4.37E-05
50,4.47E-05
52,4.58E-05
54,4.71E-05
56,4.81E-05
58,4.91E-05
60,4.97E-05
60,4.71E-05
58,4.21E-05
56,3.81E-05
54,3.49E-05
52,3.17E-05
50,2.88E-05
48,2.62E-05
46,2.37E-05
44,2.14E-05
42,1.92E-05
40,1.72E-05
38,1.53E-05
36,1.35E-05
34,1.19E-05
32,1.03E-05
30,8.75E-06
28,7.44E-06
26,6.32E-06
24,5.35E-06
22,4.47E-06
20,3.70E-06
18,3.01E-06
16,2.43E-06
14,1.93E-06
12,1.52E-06
10,1.18E-06
8,8.86E-07
6,6.63E-07
4,4.85E-07
2,3.50E-07
0,2.47E-07
-2,1.71E-07
-4,1.15E-07
-6,7.63E-08
-8,4.79E-08
-10,2.83E-08
-12,1.57E-08
-14,9.03E-09
-16,4.97E-09
-18,3.40E-09
-20,2.81E-09
-22,2.52E-09
-24,2.38E-09
-26,2.41E-09
-28,2.46E-09
-30,2.47E-09
-32,2.52E-09
-34,2.57E-09
-36,2.61E-09
-38,2.62E-09
-40,2.77E-09
-42,2.67E-09
-44,2.87E-09
-46,3.03E-09
-48,3.05E-09
-50,3.25E-09
-52,3.34E-09
-54,3.45E-09
-56,3.74E-09
-58,4.16E-09
-60,4.38E-09
