-60,9.60E-08
-58,1.06E-07
-56,1.16E-07
-54,1.17E-07
-52,1.27E-07
-50,1.39E-07
-48,1.47E-07
-46,1.63E-07
-44,1.77E-07
-42,2.00E-07
-40,2.10E-07
-38,2.18E-07
-36,2.37E-07
-34,2.56E-07
-32,2.78E-07
-30,2.96E-07
-28,3.18E-07
-26,3.41E-07
-24,3.72E-07
-22,4.10E-07
-20,4.38E-07
-18,4.86E-07
-16,5.21E-07
-14,5.65E-07
-12,6.20E-07
-10,6.79E-07
-8,7.46E-07
-6,8.17E-07
-4,9.02E-07
-2,1.01E-06
0,1.11E-06
2,1.22E-06
4,1.34E-06
6,1.45E-06
8,1.59E-06
10,1.73E-06
12,1.87E-06
14,2.01E-06
16,2.17E-06
18,2.31E-06
20,2.46E-06
22,2.63E-06
24,2.80E-06
26,2.95E-06
28,3.12E-06
30,3.28E-06
32,3.45E-06
34,3.59E-06
36,3.69E-06
38,3.77E-06
40,3.93E-06
42,4.04E-06
44,4.15E-06
46,4.32E-06
48,4.47E-06
50,4.47E-06
52,4.59E-06
54,4.73E-06
56,4.83E-06
58,4.93E-06
60,5.00E-06
60,4.86E-06
58,4.58E-06
56,4.35E-06
54,4.20E-06
52,4.05E-06
50,3.88E-06
48,3.71E-06
46,3.57E-06
44,3.44E-06
42,3.32E-06
40,3.20E-06
38,3.05E-06
36,2.92E-06
34,2.79E-06
32,2.66E-06
30,2.50E-06
28,2.40E-06
26,2.27E-06
24,2.13E-06
22,2.06E-06
20,1.94E-06
18,1.75E-06
16,1.64E-06
14,1.51E-06
12,1.40E-06
10,1.32E-06
8,1.23E-06
6,1.13E-06
4,1.03E-06
2,9.29E-07
0,8.56E-07
-2,7.83E-07
-4,7.22E-07
-6,6.60E-07
-8,6.24E-07
-10,5.54E-07
-12,5.04E-07
-14,4.69E-07
-16,4.25E-07
-18,3.89E-07
-20,3.47E-07
-22,3.21E-07
-24,2.94E-07
-26,2.72E-07
-28,2.54E-07
-30,2.45E-07
-32,2.15E-07
-34,2.03E-07
-36,1.94E-07
-38,1.81E-07
-40,1.86E-07
-42,1.62E-07
-44,1.48E-07
-46,1.36E-07
-48,1.30E-07
-50,1.24E-07
-52,1.18E-07
-54,1.07E-07
-56,1.03E-07
-58,1.08E-07
-60,1.13E-07
