0,6.42E-07
-4,1.20E-05
-8,2.04E-05
-12,2.61E-05
-16,3.11E-05
-20,3.40E-05
-24,3.78E-05
-28,3.80E-05
-32,3.90E-05
-36,3.93E-05
-40,3.97E-05
-44,4.07E-05
-48,4.04E-05
-52,4.02E-05
-56,4.01E-05
-60,4.01E-05
-60,4.02E-05
-56,3.94E-05
-52,4.06E-05
-48,4.08E-05
-44,4.04E-05
-40,4.06E-05
-36,4.05E-05
-32,3.95E-05
-28,3.90E-05
-24,3.68E-05
-20,3.25E-05
-16,2.83E-05
-12,2.26E-05
-8,1.66E-05
-4,9.65E-06
0,8.72E-07
