0,5.43E-10
-4,1.73E-06
-8,2.91E-06
-12,3.32E-06
-16,3.51E-06
-20,3.63E-06
-24,3.73E-06
-28,3.82E-06
-32,3.90E-06
-36,3.98E-06
-40,4.06E-06
-44,4.14E-06
-48,4.20E-06
-52,4.27E-06
-56,4.33E-06
-60,4.40E-06
-60,4.35E-06
-56,4.22E-06
-52,4.18E-06
-48,4.16E-06
-44,4.17E-06
-40,4.18E-06
-36,4.19E-06
-32,4.21E-06
-28,4.22E-06
-24,4.23E-06
-20,4.24E-06
-16,4.23E-06
-12,4.15E-06
-8,3.73E-06
-4,2.28E-06
0,-1.27E-09
