0,9.87E-07
-4,5.62E-06
-8,9.50E-06
-12,1.21E-05
-16,1.33E-05
-20,1.43E-05
-24,1.47E-05
-28,1.53E-05
-32,1.55E-05
-36,1.56E-05
-40,1.54E-05
-44,1.52E-05
-48,1.52E-05
-52,1.53E-05
-56,1.50E-05
-60,1.51E-05
-60,1.51E-05
-56,1.52E-05
-52,1.50E-05
-48,1.51E-05
-44,1.45E-05
-40,1.45E-05
-36,1.46E-05
-32,1.46E-05
-28,1.49E-05
-24,1.50E-05
-20,1.51E-05
-16,1.41E-05
-12,1.20E-05
-8,8.85E-06
-4,5.13E-06
0,5.26E-07
