0,-1.60E-12
-4,1.91E-09
-8,4.84E-09
-12,6.13E-09
-16,7.05E-09
-20,7.77E-09
-24,7.80E-09
-28,7.80E-09
-32,7.84E-09
-36,8.27E-09
-40,7.63E-09
-44,7.89E-09
-48,8.15E-09
-52,8.54E-09
-56,8.84E-09
-60,8.82E-09
-60,8.26E-09
-56,7.40E-09
-52,7.13E-09
-48,7.17E-09
-44,6.22E-09
-40,5.79E-09
-36,5.56E-09
-32,5.10E-09
-28,4.80E-09
-24,4.82E-09
-20,4.74E-09
-16,4.79E-09
-12,4.50E-09
-8,3.76E-09
-4,2.34E-09
0,-2.05E-10
